stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
U354Z1,"Jana Masaryka",50.073512,14.440681,0,U354N207,0
U476Z1,"Náměstí Míru",50.075008,14.435996,0,U476N208,0
U901Z2,"Zborovská",50.072431,14.407203,0,U901N209,2
U1040Z4,"Anděl",50.070976,14.40455,0,U1040N210,0
U1040Z6,"Na Knížecí",50.067861,14.406749,0,U1040N211,2
U553Z2,"Plzeňka",50.063464,14.408718,0,U553N212,0
U458Z2,"Smíchovské nádraží",50.061179,14.409197,0,U458N213,0
U7Z2,"ČSAD Smíchov",50.054131,14.408949,0,U7N214,2
U337Z2,"Lihovar",50.051088,14.409176,0,U337N215,2
U914Z2,"Zlíchov",50.045777,14.407575,0,U914N216,0
U147Z6,"Hlubočepy",50.042167,14.404386,0,U147N217,1
U49Z4,"Geologická",50.036512,14.388428,0,U49N218,1
U1049Z4,"K Barrandovu",50.035081,14.382726,0,U1049N219,1
U1050Z4,"Chaplinovo náměstí",50.035179,14.377219,0,U1050N220,1
U1030Z2,"Poliklinika Barrandov",50.03436,14.374893,0,U1030N221,1
U1019Z2,"Sídliště Barrandov",50.031511,14.36777,0,U1019N222,1
U1019Z1,"Sídliště Barrandov",50.031502,14.368481,0,U1019N222,1
U1030Z1,"Poliklinika Barrandov",50.03465,14.375417,0,U1030N221,1
U1050Z3,"Chaplinovo náměstí",50.034914,14.377969,0,U1050N220,1
U1049Z3,"K Barrandovu",50.035475,14.383428,0,U1049N219,1
U49Z5,"Geologická",50.036256,14.389438,0,U49N218,1
U147Z5,"Hlubočepy",50.042392,14.404599,0,U147N217,1
U914Z1,"Zlíchov",50.046571,14.408096,0,U914N216,0
U337Z1,"Lihovar",50.051215,14.409276,0,U337N215,2
U7Z1,"ČSAD Smíchov",50.054961,14.409109,0,U7N214,2
U458Z1,"Smíchovské nádraží",50.061464,14.409272,0,U458N213,0
U553Z1,"Plzeňka",50.063703,14.408816,0,U553N212,0
U1040Z5,"Na Knížecí",50.068518,14.406498,0,U1040N211,2
U1040Z3,"Anděl",50.071805,14.404227,0,U1040N210,0
U901Z1,"Zborovská",50.072398,14.408092,0,U901N209,2
U476Z2,"Náměstí Míru",50.074921,14.43689,0,U476N208,0
U354Z2,"Jana Masaryka",50.073072,14.441487,0,U354N207,0
U301Z2,"Krymská",50.071887,14.447815,0,U301N206,0
U627Z2,"Ruská",50.071229,14.451374,0,U627N205,0
U391Z2,"Vršovické náměstí",50.069033,14.454877,0,U391N204,0
U67Z2,"Čechovo náměstí",50.068066,14.45947,0,U67N203,0
U67Z4,"Čechovo náměstí",50.067864,14.458236,0,U67N203,0
U567Z1,"Hotel Golf",50.068031,14.346666,0,U567N223,1
U580Z1,"Poštovka",50.06855,14.354298,0,U580N224,1
U289Z1,"Kotlářka",50.069563,14.362922,0,U289N225,1
U240Z1,"Kavalírka",50.070043,14.370629,0,U240N226,1
U254Z1,"Klamovka",50.070625,14.380026,0,U254N227,0
U805Z1,"U Zvonu",50.07154,14.387218,0,U805N228,0
U25Z1,"Bertramka",50.072233,14.393289,0,U25N229,0
U1040Z1,"Anděl",50.071928,14.40363,0,U1040N210,0
U1040Z2,"Anděl",50.071953,14.402807,0,U1040N210,0
U25Z2,"Bertramka",50.072239,14.392434,0,U25N229,0
U805Z2,"U Zvonu",50.071635,14.387419,0,U805N228,0
U254Z2,"Klamovka",50.070583,14.379141,0,U254N227,0
U240Z2,"Kavalírka",50.070122,14.371092,0,U240N226,1
U289Z2,"Kotlářka",50.069603,14.362013,0,U289N225,1
U580Z2,"Poštovka",50.068461,14.353423,0,U580N224,1
U567Z2,"Hotel Golf",50.068101,14.346781,0,U567N223,1
U865Z2,"Vozovna Motol",50.067864,14.340385,0,U865N230,1
U208Z1,"Jiráskovo náměstí",50.07625,14.414157,0,U208N231,0
U401Z1,"Myslíkova",50.078171,14.419048,0,U401N232,0
U142Z2,"Hlavní nádraží",50.085695,14.435927,0,U142N202,0
U172Z2,"Husinecká",50.084929,14.445355,0,U172N201,0
U339Z2,"Lipanská",50.084009,14.453156,0,U339N200,2
U516Z2,"Olšanské náměstí",50.08245,14.457737,0,U516N199,0
U118Z2,"Flora",50.07788,14.462434,0,U118N233,1
U515Z2,"Olšanské hřbitovy",50.078115,14.467347,0,U515N234,2
U921Z4,"Želivského",50.078332,14.471672,0,U921N142,2
U848Z4,"Vinice",50.076676,14.490483,0,U848N235,0
U690Z2,"Solidarita",50.076881,14.494722,0,U690N236,0
U900Z2,"Zborov - Strašnické divadlo",50.077281,14.50108,0,U900N237,0
U496Z2,"Nové Strašnice",50.077601,14.505915,0,U496N238,0
U70Z2,"Černokostelecká",50.077821,14.511353,0,U70N239,0
U1071Z12,"Depo Hostivař",50.077508,14.518453,0,U1071N240,0
U358Z2,"Malešická továrna",50.077183,14.525236,0,U358N241,0
U404Z2,"Na Homoli",50.076139,14.530668,0,U404N242,0
U807Z4,"Ústřední dílny DP",50.074379,14.532195,0,U807N243,0
U807Z3,"Ústřední dílny DP",50.074656,14.532419,0,U807N243,0
U404Z1,"Na Homoli",50.076309,14.530405,0,U404N242,0
U358Z1,"Malešická továrna",50.077143,14.526592,0,U358N241,0
U1071Z11,"Depo Hostivař",50.077551,14.519073,0,U1071N240,0
U70Z1,"Černokostelecká",50.077884,14.510649,0,U70N239,0
U496Z1,"Nové Strašnice",50.077605,14.504978,0,U496N238,0
U900Z1,"Zborov - Strašnické divadlo",50.077311,14.500309,0,U900N237,0
U690Z1,"Solidarita",50.076888,14.493828,0,U690N236,0
U921Z3,"Želivského",50.078356,14.470795,0,U921N142,2
U515Z1,"Olšanské hřbitovy",50.078142,14.466455,0,U515N234,2
U118Z1,"Flora",50.077919,14.461516,0,U118N233,1
U401Z2,"Myslíkova",50.077965,14.417949,0,U401N232,0
U208Z2,"Jiráskovo náměstí",50.076145,14.413999,0,U208N231,0
U807Z7,"Ústřední dílny DP",50.074489,14.532807,0,U807N243,0
U1040Z7,"Na Knížecí",50.068416,14.40466,0,U1040N211,0
U302Z2,"Křížová",50.062965,14.404674,0,U302N244,0
U1044Z2,"Braunova",50.061744,14.4012,0,U1044N245,0
U319Z2,"Laurová",50.061134,14.397359,0,U319N246,0
U184Z4,"Škola Radlice",50.059448,14.392869,0,U184N247,0
U957Z4,"Radlická",50.059056,14.389129,0,U957N248,0
U957Z3,"Radlická",50.058791,14.389414,0,U957N248,0
U184Z3,"Škola Radlice",50.059487,14.393483,0,U184N247,0
U319Z1,"Laurová",50.06104,14.39767,0,U319N246,0
U1044Z1,"Braunova",50.061881,14.402538,0,U1044N245,0
U302Z1,"Křížová",50.063165,14.404706,0,U302N244,0
U1040Z9,"Na Knížecí",50.068443,14.405373,0,U1040N211,2
U70Z4,"Černokostelecká",50.078148,14.509958,0,U70N239,0
U70Z3,"Černokostelecká",50.078058,14.509384,0,U70N239,0
U807Z8,"Ústřední dílny DP",50.074226,14.532306,0,U807N243,0
U350Z2,"Lotyšská",50.104179,14.395031,0,U350N249,1
U906Z4,"Zelená",50.107663,14.394637,0,U906N250,1
U126Z3,"Nádraží Podbaba",50.111931,14.394121,0,U126N251,1
U126Z2,"Nádraží Podbaba",50.111186,14.394085,0,U126N251,0
U906Z3,"Zelená",50.107248,14.394432,0,U906N250,1
U350Z1,"Lotyšská",50.103484,14.394913,0,U350N249,1
U242Z2,"Kbelská",50.105253,14.532907,0,U242N252,0
U135Z2,"Hloubětín",50.10617,14.537566,0,U135N253,2
U652Z2,"Sídliště Hloubětín",50.106537,14.543566,0,U652N254,0
U72Z2,"Lehovec",50.106817,14.54798,0,U72N255,0
U72Z1,"Lehovec",50.106884,14.547225,0,U72N255,0
U652Z1,"Sídliště Hloubětín",50.10656,14.54249,0,U652N254,0
U135Z1,"Hloubětín",50.106178,14.536689,0,U135N253,2
U242Z1,"Kbelská",50.105134,14.532039,0,U242N252,0
U394Z2,"Motol",50.067716,14.335684,0,U394N256,1
U395Z2,"Krematorium Motol",50.065933,14.325691,0,U395N257,1
U113Z2,"Hlušičkova",50.063713,14.315657,0,U113N258,1
U236Z2,"Slánská",50.064552,14.30853,0,U236N259,1
U47Z2,"Blatiny",50.065803,14.302096,0,U47N260,1
U612Z12,"Sídliště Řepy",50.065439,14.298031,0,U612N261,1
U612Z3,"Sídliště Řepy",50.065142,14.298904,0,U612N261,1
U47Z1,"Blatiny",50.065705,14.303621,0,U47N260,1
U236Z1,"Slánská",50.064468,14.309401,0,U236N259,1
U113Z1,"Hlušičkova",50.064015,14.316409,0,U113N258,1
U395Z1,"Krematorium Motol",50.066228,14.326458,0,U395N257,1
U394Z1,"Motol",50.067673,14.336521,0,U394N256,1
U865Z1,"Vozovna Motol",50.067856,14.341457,0,U865N230,1
U4Z1,"Arbesovo náměstí",50.076249,14.4042,0,U4N262,0
U481Z1,"Švandovo divadlo",50.078484,14.404174,0,U481N263,0
U809Z2,"Újezd",50.080538,14.40465,0,U809N264,2
U586Z2,"Olšanská",50.083478,14.465397,0,U586N198,2
U469Z4,"Nákladové nádraží Žižkov",50.084185,14.469826,0,U469N144,2
U809Z4,"Újezd",50.081248,14.40518,0,U809N264,2
U481Z2,"Švandovo divadlo",50.07797,14.40412,0,U481N263,0
U4Z2,"Arbesovo náměstí",50.075886,14.403977,0,U4N262,0
U616Z1,"Radhošťská",50.077653,14.457278,0,U616N265,2
U209Z1,"Jiřího z Poděbrad",50.077257,14.45047,0,U209N266,2
U850Z1,"Vinohradská tržnice",50.07701,14.442831,0,U850N267,2
U191Z1,"Italská",50.078444,14.435459,0,U191N268,2
U400Z1,"Muzeum",50.078837,14.432456,0,U400N269,2
U190Z4,"I. P. Pavlova",50.075936,14.431974,0,U190N149,0
U152Z2,"Horky",50.061666,14.446344,0,U152N270,1
U559Z2,"Pod Jezerkou",50.058924,14.449731,0,U559N271,2
U376Z2,"Michelská",50.055041,14.4541,0,U376N272,0
U550Z2,"Plynárna Michle",50.056504,14.465297,0,U550N273,2
U183Z2,"Chodovská",50.056846,14.469273,0,U183N274,0
U751Z2,"Teplárna Michle",50.052613,14.474989,0,U751N275,0
U697Z2,"Spořilov",50.050559,14.482007,0,U697N276,0
U697Z1,"Spořilov",50.050941,14.482205,0,U697N276,0
U751Z1,"Teplárna Michle",50.053028,14.47437,0,U751N275,0
U183Z1,"Chodovská",50.056896,14.468379,0,U183N274,0
U550Z1,"Plynárna Michle",50.05655,14.464608,0,U550N273,0
U376Z1,"Michelská",50.055066,14.453828,0,U376N272,0
U559Z1,"Pod Jezerkou",50.058401,14.449986,0,U559N271,0
U152Z1,"Horky",50.061401,14.446887,0,U152N270,2
U190Z3,"I. P. Pavlova",50.076449,14.431879,0,U190N149,2
U400Z2,"Muzeum",50.07876,14.432495,0,U400N269,0
U191Z2,"Italská",50.077845,14.437069,0,U191N268,2
U850Z2,"Vinohradská tržnice",50.077112,14.441307,0,U850N267,2
U209Z2,"Jiřího z Poděbrad",50.07711,14.448687,0,U209N266,2
U616Z2,"Radhošťská",50.077614,14.457683,0,U616N265,2
U138Z2,"Hellichova",50.084185,14.404471,0,U138N277,0
U361Z2,"Malostranské náměstí",50.088271,14.404479,0,U361N278,0
U532Z4,"Výstaviště Holešovice",50.104352,14.430353,0,U532N159,2
U532Z3,"Výstaviště Holešovice",50.104112,14.431106,0,U532N159,2
U361Z1,"Malostranské náměstí",50.087977,14.404327,0,U361N278,0
U138Z1,"Hellichova",50.085659,14.404174,0,U138N277,0
U809Z1,"Újezd",50.081678,14.404443,0,U809N264,0
U983Z1,"Štvanice",50.095136,14.436888,0,U983N279,0
U952Z1,"Těšnov",50.091673,14.436489,0,U952N280,0
U42Z2,"Botanická zahrada",50.071052,14.418921,0,U42N281,1
U876Z2,"Albertov",50.068683,14.420451,0,U876N111,0
U42Z1,"Botanická zahrada",50.070499,14.419605,0,U42N281,0
U952Z2,"Těšnov",50.091722,14.436631,0,U952N280,0
U983Z2,"Štvanice",50.095407,14.437011,0,U983N279,0
U68Z2,"Čechův most",50.094089,14.417727,0,U68N282,2
U68Z1,"Čechův most",50.094049,14.416889,0,U68N282,2
U289Z4,"Kotlářka",50.069853,14.363592,0,U289N225,0
U289Z3,"Kotlářka",50.06995,14.362046,0,U289N225,0
U308Z2,"Divadlo Gong",50.106541,14.488087,0,U308N283,0
U464Z2,"Poliklinika Vysočany",50.108865,14.494761,0,U464N284,0
U474Z8,"Nádraží Vysočany",50.11013,14.499092,0,U474N285,0
U474Z2,"Vysočanská",50.111209,14.503455,0,U474N286,0
U474Z1,"Vysočanská",50.111505,14.50268,0,U474N286,2
U474Z3,"Nádraží Vysočany",50.110324,14.498999,0,U474N285,0
U464Z1,"Poliklinika Vysočany",50.108976,14.494863,0,U464N284,0
U308Z1,"Divadlo Gong",50.106794,14.488598,0,U308N283,0
U12Z1,"Balabenka",50.104756,14.482804,0,U12N188,0
U518Z1,"Orionka",50.075617,14.459494,0,U518N287,2
U540Z1,"Perunova",50.07546,14.454483,0,U540N288,0
U851Z1,"Vinohradská vodárna",50.07544,14.449324,0,U851N289,2
U744Z1,"Šumavská",50.075402,14.444184,0,U744N290,0
U612Z2,"Sídliště Řepy",50.065473,14.298059,0,U612N261,1
U612Z1,"Sídliště Řepy",50.065185,14.298878,0,U612N261,1
U744Z2,"Šumavská",50.075292,14.443555,0,U744N290,0
U851Z2,"Vinohradská vodárna",50.075356,14.450124,0,U851N289,2
U540Z2,"Perunova",50.075386,14.454093,0,U540N288,0
U518Z2,"Orionka",50.075504,14.458949,0,U518N287,0
U289Z6,"Kotlářka",50.069891,14.363596,0,U289N225,0
U289Z5,"Kotlářka",50.069997,14.362046,0,U289N225,0
U593Z1,"Právnická fakulta",50.091706,14.417861,0,U593N291,0
U483Z6,"Národní divadlo",50.079817,14.413807,0,U483N124,0
U593Z2,"Právnická fakulta",50.091252,14.417602,0,U593N291,0
U864Z2,"Vozovna Kobylisy",50.132739,14.454075,0,U864N190,0
U864Z1,"Vozovna Kobylisy",50.13281,14.453545,0,U864N190,0
U866Z2,"Vozovna Pankrác",50.056898,14.437779,0,U866N102,0
U85Z3,"Divoká Šárka",50.092725,14.325684,0,U85N292,0
U868Z1,"Vozovna Vokovice",50.092926,14.330468,0,U868N101,0
U85Z4,"Divoká Šárka",50.092913,14.32533,0,U85N292,0
U46Z2,"Brusnice",50.093002,14.391258,0,U46N293,2
U531Z2,"Pohořelec",50.0879,14.388128,0,U531N294,0
U362Z2,"Malovanka",50.085531,14.381647,0,U362N295,0
U366Z2,"Marjánka",50.084537,14.375492,0,U366N296,1
U103Z2,"Drinopol",50.083968,14.371602,0,U103N297,0
U778Z2,"U Kaštanu",50.083678,14.362873,0,U778N298,1
U994Z2,"Břevnovský klášter",50.083231,14.358561,0,U994N299,1
U636Z2,"Říčanova",50.081326,14.352767,0,U636N300,0
U872Z2,"Vypich",50.07974,14.346677,0,U872N301,0
U610Z2,"Obora Hvězda",50.077957,14.339939,0,U610N302,0
U364Z2,"Malý Břevnov",50.076357,14.333612,0,U364N303,0
U31Z4,"Bílá Hora",50.075798,14.323381,0,U31N304,2
U31Z3,"Bílá Hora",50.075567,14.322861,0,U31N304,2
U364Z1,"Malý Břevnov",50.075909,14.33124,0,U364N303,0
U610Z1,"Obora Hvězda",50.078116,14.340985,0,U610N302,0
U872Z1,"Vypich",50.079844,14.347569,0,U872N301,0
U636Z1,"Říčanova",50.081449,14.353346,0,U636N300,0
U994Z1,"Břevnovský klášter",50.08318,14.359009,0,U994N299,1
U778Z1,"U Kaštanu",50.083626,14.363349,0,U778N298,1
U103Z1,"Drinopol",50.083909,14.370666,0,U103N297,1
U366Z1,"Marjánka",50.08454,14.375898,0,U366N296,1
U362Z1,"Malovanka",50.085593,14.382502,0,U362N295,0
U531Z1,"Pohořelec",50.087697,14.388265,0,U531N294,0
U46Z1,"Brusnice",50.092975,14.391732,0,U46N293,0
U598Z1,"Pražský hrad",50.093215,14.397921,0,U598N305,0
U20Z1,"Královský letohrádek",50.094229,14.404997,0,U20N306,0
U599Z2,"Na Hroudě",50.069999,14.48927,0,U599N307,0
U459Z2,"Nádraží Strašnice",50.068003,14.493203,0,U459N308,1
U618Z2,"Radošovická",50.06664,14.496797,0,U618N309,1
U584Z2,"Dubečská",50.065221,14.502826,0,U584N310,0
U673Z2,"Na Padesátém",50.064341,14.504297,0,U673N311,2
U889Z2,"Zahradní Město",50.060567,14.505976,0,U889N312,2
U670Z2,"Sídliště Zahradní Město",50.056715,14.513262,0,U670N313,1
U596Z2,"Obchodní centrum Hostivař",50.053871,14.518918,0,U596N314,0
U403Z2,"Na Groši",50.052907,14.523769,0,U403N315,1
U472Z2,"Hostivařská",50.052669,14.530379,0,U472N316,1
U453Z4,"Nádraží Hostivař",50.053243,14.537438,0,U453N317,0
U453Z3,"Nádraží Hostivař",50.053305,14.536633,0,U453N317,2
U472Z1,"Hostivařská",50.052772,14.529497,0,U472N316,1
U403Z1,"Na Groši",50.052975,14.524023,0,U403N315,1
U596Z1,"Obchodní centrum Hostivař",50.053854,14.519169,0,U596N314,0
U670Z1,"Sídliště Zahradní Město",50.057288,14.5126,0,U670N313,1
U889Z1,"Zahradní Město",50.06078,14.505137,0,U889N312,2
U673Z1,"Na Padesátém",50.064837,14.503814,0,U673N311,2
U584Z1,"Dubečská",50.065496,14.501874,0,U584N310,0
U618Z1,"Radošovická",50.066939,14.496041,0,U618N309,1
U459Z1,"Nádraží Strašnice",50.068438,14.49263,0,U459N308,1
U599Z1,"Na Hroudě",50.070506,14.488698,0,U599N307,0
U20Z2,"Královský letohrádek",50.094265,14.404528,0,U20N306,0
U598Z2,"Pražský hrad",50.093254,14.398536,0,U598N305,0
U618Z3,"Radošovická",50.066939,14.494867,0,U618N309,2
U46Z4,"Brusnice",50.093166,14.392696,0,U46N293,0
U46Z3,"Brusnice",50.093137,14.393169,0,U46N293,0
U362Z4,"Královka",50.084854,14.379987,0,U362N318,2
U362Z3,"Královka",50.084897,14.380743,0,U362N318,2
U1121Z2,"Zvonařka",50.071147,14.434821,0,U1121N319,2
U1121Z1,"Zvonařka",50.070687,14.434172,0,U1121N319,2
U529Z6,"Palmovka",50.102005,14.474996,0,U529N91,2
U72Z3,"Lehovec",50.106867,14.547379,0,U72N255,1
U140Z2,"Hládkov",50.090086,14.385859,0,U140N320,0
U31Z2,"Bílá Hora",50.075861,14.323386,0,U31N304,2
U31Z1,"Bílá Hora",50.075546,14.322789,0,U31N304,2
U140Z1,"Hládkov",50.090677,14.385544,0,U140N320,0
U453Z2,"Nádraží Hostivař",50.053226,14.537608,0,U453N317,0
U453Z1,"Nádraží Hostivař",50.053344,14.536582,0,U453N317,0
U85Z2,"Divoká Šárka",50.093082,14.325022,0,U85N292,2
U85Z1,"Divoká Šárka",50.092789,14.324683,0,U85N292,2
U676Z2,"Střelničná",50.125854,14.459575,0,U676N321,0
U314Z2,"Kyselova",50.126136,14.46392,0,U314N322,0
U78Z2,"Ládví",50.126502,14.470992,0,U78N323,0
U740Z2,"Štěpničná",50.128007,14.477661,0,U740N324,2
U651Z2,"Sídliště Ďáblice",50.132082,14.479396,0,U651N325,0
U651Z1,"Sídliště Ďáblice",50.132707,14.479488,0,U651N325,0
U467Z1,"Třebenická",50.129535,14.480904,0,U467N326,0
U740Z1,"Štěpničná",50.127975,14.477279,0,U740N324,2
U78Z1,"Ládví",50.126485,14.47014,0,U78N323,0
U314Z1,"Kyselova",50.12618,14.463021,0,U314N322,0
U676Z1,"Střelničná",50.125773,14.458661,0,U676N321,0
U514Z1,"Okrouhlická",50.119587,14.460745,0,U514N327,0
U870Z1,"Vychovatelna",50.119047,14.464629,0,U870N328,2
U54Z1,"Bulovka",50.116058,14.468148,0,U54N329,0
U54Z2,"Bulovka",50.116545,14.46776,0,U54N329,0
U870Z2,"Vychovatelna",50.119237,14.463837,0,U870N328,2
U514Z2,"Okrouhlická",50.119771,14.459914,0,U514N327,0
U1999Z1,"Petřín LD",50.081981,14.396579,0,U1999N330,0
U1998Z1,"Nebozízek LD",50.082251,14.399159,0,U1998N331,0
U1997Z1,"Újezd  LD",50.082631,14.403479,0,U1997N332,0
U1997Z2,"Újezd  LD",50.082631,14.403449,0,U1997N332,0
U1998Z2,"Nebozízek LD",50.082261,14.399259,0,U1998N331,0
U1999Z2,"Petřín LD",50.081851,14.396729,0,U1999N330,0
U360Z4,"Malostranská",50.091621,14.410685,0,U360N126,2
U997Z3,"Lazarská",50.079365,14.4195,0,U997N151,2
U866Z4,"Vozovna Pankrác",50.056861,14.437824,0,U866N102,0
U997Z4,"Lazarská",50.080019,14.419834,0,U997N151,2
U807Z2,"Ústřední dílny DP",50.07471,14.532233,0,U807N243,0
U807Z1,"Ústřední dílny DP",50.074293,14.532351,0,U807N243,0
U867Z7,"Vozovna Střešovice",50.094061,14.389679,0,U867N73,2
U100Z4,"Vltavská",50.099021,14.437513,0,U100N86,0
U100Z3,"Vltavská",50.098467,14.437242,0,U100N86,0
U734Z2,"Špejchar",50.097571,14.409675,0,U734N333,0
U734Z3,"Špejchar",50.097386,14.410265,0,U734N333,0
U110Z3,"Dvorce",50.04564,14.413442,0,U110N115,2
U190Z13,"I. P. Pavlova",50.075121,14.432513,0,U190N149,2
U190Z14,"I. P. Pavlova",50.074994,14.432347,0,U190N149,2
U482Z4,"Náměstí Bratří Synků",50.064844,14.441267,0,U482N107,2
U482Z3,"Náměstí Bratří Synků",50.064642,14.440681,0,U482N107,2
U529Z7,"Palmovka",50.102197,14.475325,0,U529N91,0
U734Z1,"Špejchar",50.097341,14.410297,0,U734N333,0
U458Z4,"Smíchovské nádraží",50.06236,14.40853,0,U458N213,0
U458Z6,"Smíchovské nádraží",50.06207,14.408557,0,U458N213,2
U7551Z1,"Evropská",50.081229,14.409835,0,U7551N334,2
U7551Z2,"Evropská",50.081393,14.41021,0,U7551N334,2
U515Z4,"Olšanské hřbitovy",50.077727,14.466931,0,U515N234,2
U118Z5,"Flora",50.077019,14.461087,0,U118N233,2
U147Z2,"Hlubočepy",50.042983,14.404399,0,U147N217,0
U147Z1,"Hlubočepy",50.043188,14.405709,0,U147N217,0
U1141Z5,"Zličín",50.054776,14.290715,0,,0
U218Z1,"K Letišti",50.095635,14.293545,0,,0
U698Z1,"Terminál 3",50.098975,14.288948,0,,0
U776Z1,"U Hangáru",50.108487,14.276144,0,,0
U628Z1,"Terminál 1",50.1079,14.268832,0,,0
U629Z3,"Terminál 2",50.10494,14.268363,0,,0
U1090Z1,"Letiště",50.106086,14.271952,0,,0
U628Z4,"Terminál 1",50.107324,14.26828,0,,0
U629Z2,"Terminál 2",50.105046,14.26811,0,,0
U1090Z3,"Schengenská",50.105828,14.272375,0,,0
U776Z2,"U Hangáru",50.108259,14.278206,0,,0
U698Z2,"Terminál 3",50.098899,14.288707,0,,0
U218Z2,"K Letišti",50.095484,14.293383,0,,0
U1141Z1,"Zličín",50.054236,14.290429,0,,0
U953Z8,"Skalka",50.068298,14.508222,0,,0
U1076Z1,"Michelangelova",50.070071,14.50982,0,,0
U1068Z1,"Plošná",50.068318,14.51816,0,,0
U1066Z1,"Mokřanská",50.06309,14.526848,0,,0
U226Z1,"Myšlínská",50.062188,14.534616,0,,0
U227Z1,"Kablo",50.062094,14.538364,0,,0
U292Z1,"Kovošrot",50.061986,14.542294,0,,0
U320Z1,"Zentiva",50.061523,14.546182,0,,0
U320Z2,"Zentiva",50.061656,14.546448,0,,0
U292Z2,"Kovošrot",50.062184,14.542033,0,,0
U227Z2,"Kablo",50.062218,14.538366,0,,0
U226Z2,"Myšlínská",50.062284,14.534699,0,,0
U1066Z2,"Mokřanská",50.063794,14.5266,0,,0
U1068Z2,"Plošná",50.068616,14.516903,0,,0
U1076Z2,"Michelangelova",50.070379,14.509402,0,,0
U953Z1,"Skalka",50.068187,14.507737,0,,0
U673Z3,"Na Padesátém",50.064484,14.505016,0,,0
U889Z3,"Zahradní Město",50.060301,14.506533,0,,0
U890Z2,"Centrum Zahradní Město",50.055911,14.506888,0,,0
U760Z1,"Topolová",50.053718,14.507633,0,,0
U887Z2,"Záběhlická škola",50.053112,14.5025,0,,0
U784Z2,"U Lípy",50.053084,14.494383,0,,0
U825Z1,"V Korytech",50.054462,14.488862,0,,0
U576Z1,"Pod Vinicí",50.055617,14.484083,0,,0
U886Z1,"Záběhlice",50.056086,14.479277,0,,0
U1092Z2,"Bohdalecká",50.056951,14.4727,0,,0
U37Z2,"Bohdalec",50.060055,14.470103,0,,0
U723Z2,"Vršovický hřbitov",50.063544,14.466436,0,,0
U269Z4,"Koh-i-noor",50.06747,14.461739,0,,0
U189Z1,"Kavkazská",50.069551,14.466016,0,,0
U1067Z2,"Slovinská",50.070967,14.458216,0,,0
U759Z2,"Tolstého",50.072584,14.459333,0,,0
U759Z1,"Tolstého",50.072634,14.460216,0,,0
U29Z1,"Bělocerkevská",50.072607,14.470298,0,,0
U413Z1,"Na Míčánkách",50.071252,14.464839,0,,0
U268Z1,"Kodaňská",50.070751,14.460816,0,,0
U189Z3,"Kavkazská",50.069585,14.465249,0,,0
U269Z3,"Koh-i-noor",50.06674,14.460476,0,,0
U723Z1,"Vršovický hřbitov",50.062967,14.466983,0,,0
U37Z1,"Bohdalec",50.060551,14.469499,0,,0
U1092Z1,"Bohdalecká",50.056617,14.473799,0,,0
U886Z2,"Záběhlice",50.055871,14.479845,0,,0
U576Z2,"Pod Vinicí",50.055535,14.483501,0,,0
U825Z2,"V Korytech",50.054434,14.488639,0,,0
U784Z1,"U Lípy",50.053084,14.494116,0,,0
U887Z1,"Záběhlická škola",50.052955,14.503856,0,,0
U760Z2,"Topolová",50.054434,14.507383,0,,0
U890Z3,"Centrum Zahradní Město",50.056868,14.507249,0,,0
U673Z4,"Na Padesátém",50.064551,14.505349,0,,0
